Strike,Expiry,Type,Symbol,Last,Bid,Ask,Chg,PctChg,Vol,Open_Int,IV,Root,IsNonstandard,Underlying,Underlying_Price,Quote_Time
125.71,2016-01-15 00:00:00,call,AAPL160115C00125710,14.45,14.45,14.55,0.0,0.00%,540,13961,27.17%,AAPL,False,AAPL,128.79,2015-02-25 16:00:00
125.71,2016-01-15 00:00:00,put,AAPL160115P00125710,12.15,12.2,12.45,0.43,+3.98%,83,1982,29.14%,AAPL,False,AAPL,128.79,2015-02-25 16:00:00
126.0,2015-02-27 00:00:00,call,AAPL150227C00126000,3.05,3.0,3.1,-1.1,-17.60%,2224,4390,28.32%,AAPL,False,AAPL,128.79,2015-02-25 16:00:00
126.0,2015-02-27 00:00:00,put,AAPL150227P00126000,0.29,0.29,0.3,0.01,+16.67%,9651,9483,26.12%,AAPL,False,AAPL,128.79,2015-02-25 16:00:00
126.0,2015-03-06 00:00:00,call,AAPL150306C00126000,3.79,3.7,3.8,-1.9,-26.76%,2162,6188,25.76%,AAPL,False,AAPL,128.79,2015-02-25 16:00:00
126.0,2015-03-06 00:00:00,put,AAPL150306P00126000,1.05,1.04,1.06,0.18,+48.65%,3742,2280,25.64%,AAPL,False,AAPL,128.79,2015-02-25 16:00:00
126.0,2015-03-13 00:00:00,call,AAPL150313C00126000,4.45,4.35,4.45,-0.98,-14.33%,120,6073,26.27%,AAPL,False,AAPL,128.79,2015-02-25 16:00:00
126.0,2015-03-13 00:00:00,put,AAPL150313P00126000,1.65,1.62,1.65,0.22,+30.14%,710,1207,25.60%,AAPL,False,AAPL,128.79,2015-02-25 16:00:00
126.0,2015-03-27 00:00:00,call,AAPL150327C00126000,5.17,5.25,5.4,-1.65,-19.88%,432,830,26.22%,AAPL,False,AAPL,128.79,2015-02-25 16:00:00
126.0,2015-03-27 00:00:00,put,AAPL150327P00126000,2.8,2.5,2.57,0.44,+33.59%,184,497,25.54%,AAPL,False,AAPL,128.79,2015-02-25 16:00:00
126.0,2015-04-02 00:00:00,call,AAPL150402C00126000,5.4,5.6,5.75,-0.95,-11.59%,138,434,26.25%,AAPL,False,AAPL,128.79,2015-02-25 16:00:00
126.0,2015-04-02 00:00:00,put,AAPL150402P00126000,2.9,2.8,2.87,0.0,0.00%,50,131,25.29%,AAPL,False,AAPL,128.79,2015-02-25 16:00:00
127.0,2015-02-27 00:00:00,call,AAPL150227C00127000,2.23,2.24,2.27,-0.7,-13.33%,6221,4494,26.27%,AAPL,False,AAPL,128.79,2015-02-25 16:00:00
127.0,2015-02-27 00:00:00,put,AAPL150227P00127000,0.49,0.48,0.49,0.03,+37.50%,19861,10690,24.95%,AAPL,False,AAPL,128.79,2015-02-25 16:00:00
127.0,2015-03-06 00:00:00,call,AAPL150306C00127000,3.1,3.05,3.2,-0.85,-15.32%,1790,2121,26.39%,AAPL,False,AAPL,128.79,2015-02-25 16:00:00
127.0,2015-03-06 00:00:00,put,AAPL150306P00127000,1.4,1.35,1.38,0.04,+8.00%,4266,2262,25.29%,AAPL,False,AAPL,128.79,2015-02-25 16:00:00
127.0,2015-03-13 00:00:00,call,AAPL150313C00127000,3.75,3.7,3.8,0.0,0.00%,249,1595,25.90%,AAPL,False,AAPL,128.79,2015-02-25 16:00:00
127.0,2015-03-13 00:00:00,put,AAPL150313P00127000,2.0,1.98,2.05,0.38,+47.50%,965,2409,25.73%,AAPL,False,AAPL,128.79,2015-02-25 16:00:00
127.0,2015-03-27 00:00:00,call,AAPL150327C00127000,4.75,4.65,4.8,-1.28,-17.09%,143,1046,26.06%,AAPL,False,AAPL,128.79,2015-02-25 16:00:00
127.0,2015-03-27 00:00:00,put,AAPL150327P00127000,2.98,2.9,2.98,0.16,+9.64%,206,851,25.45%,AAPL,False,AAPL,128.79,2015-02-25 16:00:00
127.0,2015-04-02 00:00:00,call,AAPL150402C00127000,5.1,5.0,5.15,-1.05,-14.48%,68,1392,26.04%,AAPL,False,AAPL,128.79,2015-02-25 16:00:00
127.0,2015-04-02 00:00:00,put,AAPL150402P00127000,3.25,3.2,3.3,0.52,+28.73%,227,321,25.29%,AAPL,False,AAPL,128.79,2015-02-25 16:00:00
127.14,2015-04-17 00:00:00,call,AAPL150417C00127140,5.75,5.75,5.8,-0.47,-5.99%,2497,30846,25.78%,AAPL,False,AAPL,128.79,2015-02-25 16:00:00
127.14,2015-04-17 00:00:00,put,AAPL150417P00127140,4.1,4.05,4.1,0.38,+13.72%,1028,3181,25.21%,AAPL,False,AAPL,128.79,2015-02-25 16:00:00
128.0,2015-02-27 00:00:00,call,AAPL150227C00128000,1.54,1.51,1.56,-0.53,-12.24%,18246,8600,24.95%,AAPL,False,AAPL,128.79,2015-02-25 16:00:00
128.0,2015-02-27 00:00:00,put,AAPL150227P00128000,0.8,0.77,0.79,0.0,0.00%,33070,15462,24.07%,AAPL,False,AAPL,128.79,2015-02-25 16:00:00
128.0,2015-03-06 00:00:00,call,AAPL150306C00128000,2.5,2.5,2.56,-0.69,-14.11%,4396,3139,25.66%,AAPL,False,AAPL,128.79,2015-02-25 16:00:00
128.0,2015-03-06 00:00:00,put,AAPL150306P00128000,1.78,1.76,1.8,0.09,+14.06%,8315,2154,25.32%,AAPL,False,AAPL,128.79,2015-02-25 16:00:00
128.0,2015-03-13 00:00:00,call,AAPL150313C00128000,3.2,3.15,3.25,-0.35,-6.60%,906,6601,25.98%,AAPL,False,AAPL,128.79,2015-02-25 16:00:00
128.0,2015-03-13 00:00:00,put,AAPL150313P00128000,2.44,2.39,2.44,0.13,+11.61%,672,887,25.24%,AAPL,False,AAPL,128.79,2015-02-25 16:00:00
128.0,2015-03-27 00:00:00,call,AAPL150327C00128000,3.95,4.1,4.25,-1.19,-18.62%,560,2553,25.97%,AAPL,False,AAPL,128.79,2015-02-25 16:00:00
128.0,2015-03-27 00:00:00,put,AAPL150327P00128000,3.4,3.35,3.45,0.42,+21.21%,470,1341,25.50%,AAPL,False,AAPL,128.79,2015-02-25 16:00:00
128.0,2015-04-02 00:00:00,call,AAPL150402C00128000,4.6,4.45,4.6,-1.25,-17.99%,150,957,25.92%,AAPL,False,AAPL,128.79,2015-02-25 16:00:00
128.0,2015-04-02 00:00:00,put,AAPL150402P00128000,3.8,3.65,3.75,0.0,0.00%,156,153,25.18%,AAPL,False,AAPL,128.79,2015-02-25 16:00:00
128.57,2015-04-17 00:00:00,call,AAPL150417C00128570,5.05,5.05,5.1,-0.45,-6.47%,1943,6509,25.92%,AAPL,False,AAPL,128.79,2015-02-25 16:00:00
128.57,2015-04-17 00:00:00,put,AAPL150417P00128570,4.81,4.75,4.85,0.15,+4.62%,834,2299,25.46%,AAPL,False,AAPL,128.79,2015-02-25 16:00:00
128.57,2016-01-15 00:00:00,call,AAPL160115C00128570,13.1,13.0,13.2,0.0,0.00%,344,7001,27.16%,AAPL,False,AAPL,128.79,2015-02-25 16:00:00
128.57,2016-01-15 00:00:00,put,AAPL160115P00128570,14.1,13.7,13.95,0.0,0.00%,72,3910,29.07%,AAPL,False,AAPL,128.79,2015-02-25 16:00:00
129.0,2015-02-27 00:00:00,call,AAPL150227C00129000,0.98,0.96,0.98,-0.65,-18.84%,36285,12385,23.83%,AAPL,False,AAPL,128.79,2015-02-25 16:00:00
129.0,2015-02-27 00:00:00,put,AAPL150227P00129000,1.25,1.2,1.25,0.08,+34.78%,37957,15990,23.83%,AAPL,False,AAPL,128.79,2015-02-25 16:00:00
129.0,2015-03-06 00:00:00,call,AAPL150306C00129000,2.02,1.98,2.02,-0.6,-14.81%,3662,2215,25.29%,AAPL,False,AAPL,128.79,2015-02-25 16:00:00
129.0,2015-03-06 00:00:00,put,AAPL150306P00129000,2.23,2.22,2.27,0.12,+13.48%,8289,2614,25.06%,AAPL,False,AAPL,128.79,2015-02-25 16:00:00
129.0,2015-03-13 00:00:00,call,AAPL150313C00129000,2.64,2.62,2.65,-0.47,-10.33%,1060,986,25.09%,AAPL,False,AAPL,128.79,2015-02-25 16:00:00
129.0,2015-03-13 00:00:00,put,AAPL150313P00129000,2.93,2.9,2.97,0.26,+17.93%,999,1855,25.54%,AAPL,False,AAPL,128.79,2015-02-25 16:00:00
129.0,2015-03-27 00:00:00,call,AAPL150327C00129000,3.7,3.65,3.75,-0.85,-15.32%,1414,927,25.93%,AAPL,False,AAPL,128.79,2015-02-25 16:00:00
129.0,2015-03-27 00:00:00,put,AAPL150327P00129000,3.87,3.8,3.9,0.24,+10.81%,260,519,25.12%,AAPL,False,AAPL,128.79,2015-02-25 16:00:00
129.0,2015-04-02 00:00:00,call,AAPL150402C00129000,4.0,3.95,4.05,-1.15,-18.40%,466,409,25.56%,AAPL,False,AAPL,128.79,2015-02-25 16:00:00
129.0,2015-04-02 00:00:00,put,AAPL150402P00129000,4.03,4.15,4.25,0.0,0.00%,60,128,25.15%,AAPL,False,AAPL,128.79,2015-02-25 16:00:00
130.0,2015-02-27 00:00:00,call,AAPL150227C00130000,0.58,0.58,0.6,-0.48,-18.60%,62276,18455,23.98%,AAPL,False,AAPL,128.79,2015-02-25 16:00:00
130.0,2015-02-27 00:00:00,put,AAPL150227P00130000,1.85,1.81,1.85,0.11,+28.21%,45617,22799,23.54%,AAPL,False,AAPL,128.79,2015-02-25 16:00:00
130.0,2015-03-06 00:00:00,call,AAPL150306C00130000,1.55,1.53,1.57,-0.35,-10.45%,18388,6594,25.12%,AAPL,False,AAPL,128.79,2015-02-25 16:00:00
130.0,2015-03-06 00:00:00,put,AAPL150306P00130000,2.8,2.76,2.82,0.13,+11.30%,11210,3449,24.88%,AAPL,False,AAPL,128.79,2015-02-25 16:00:00
130.0,2015-03-13 00:00:00,call,AAPL150313C00130000,2.2,2.18,2.28,-0.48,-12.06%,2991,2888,25.77%,AAPL,False,AAPL,128.79,2015-02-25 16:00:00
130.0,2015-03-13 00:00:00,put,AAPL150313P00130000,3.4,3.35,3.5,0.17,+9.71%,771,717,25.32%,AAPL,False,AAPL,128.79,2015-02-25 16:00:00
130.0,2015-03-20 00:00:00,call,AAPL150320C00130000,2.75,2.76,2.77,-0.35,-7.78%,32642,65026,25.44%,AAPL,False,AAPL,128.79,2015-02-25 16:00:00
130.0,2015-03-20 00:00:00,put,AAPL150320P00130000,3.98,3.95,4.0,0.2,+8.89%,10626,16154,25.15%,AAPL,False,AAPL,128.79,2015-02-25 16:00:00
130.0,2015-03-27 00:00:00,call,AAPL150327C00130000,3.2,3.15,3.25,-0.9,-18.37%,1173,4310,25.61%,AAPL,False,AAPL,128.79,2015-02-25 16:00:00
130.0,2015-03-27 00:00:00,put,AAPL150327P00130000,4.65,4.35,4.45,0.53,+21.63%,847,732,25.15%,AAPL,False,AAPL,128.79,2015-02-25 16:00:00
130.0,2015-04-02 00:00:00,call,AAPL150402C00130000,3.55,3.5,3.55,-0.95,-16.52%,1548,2072,25.28%,AAPL,False,AAPL,128.79,2015-02-25 16:00:00
130.0,2015-04-02 00:00:00,put,AAPL150402P00130000,4.7,4.65,4.75,0.13,+4.23%,192,1680,24.87%,AAPL,False,AAPL,128.79,2015-02-25 16:00:00
130.0,2015-04-17 00:00:00,call,AAPL150417C00130000,4.4,4.35,4.4,-0.4,-6.56%,17573,57113,25.72%,AAPL,False,AAPL,128.79,2015-02-25 16:00:00
130.0,2015-04-17 00:00:00,put,AAPL150417P00130000,5.55,5.55,5.6,0.1,+2.56%,4011,7983,25.37%,AAPL,False,AAPL,128.79,2015-02-25 16:00:00
130.0,2015-05-15 00:00:00,call,AAPL150515C00130000,6.25,6.15,6.25,-0.25,-3.16%,7719,28109,28.43%,AAPL,False,AAPL,128.79,2015-02-25 16:00:00
130.0,2015-05-15 00:00:00,put,AAPL150515P00130000,7.7,7.65,7.75,0.6,+10.17%,4036,7518,29.40%,AAPL,False,AAPL,128.79,2015-02-25 16:00:00
130.0,2015-07-17 00:00:00,call,AAPL150717C00130000,7.9,7.9,8.0,-0.2,-2.08%,8452,67421,26.71%,AAPL,False,AAPL,128.79,2015-02-25 16:00:00
130.0,2015-07-17 00:00:00,put,AAPL150717P00130000,9.45,9.4,9.5,0.5,+6.58%,3000,32494,27.44%,AAPL,False,AAPL,128.79,2015-02-25 16:00:00
130.0,2015-10-16 00:00:00,call,AAPL151016C00130000,10.35,10.25,10.4,-0.05,-0.42%,896,18420,26.72%,AAPL,False,AAPL,128.79,2015-02-25 16:00:00
130.0,2015-10-16 00:00:00,put,AAPL151016P00130000,12.33,12.1,12.25,0.26,+2.49%,437,4008,28.15%,AAPL,False,AAPL,128.79,2015-02-25 16:00:00
130.0,2016-01-15 00:00:00,call,AAPL160115C00130000,12.45,12.4,12.5,-0.25,-1.77%,2522,37530,27.01%,AAPL,False,AAPL,128.79,2015-02-25 16:00:00
130.0,2016-01-15 00:00:00,put,AAPL160115P00130000,14.5,14.5,14.7,0.35,+2.72%,571,8557,28.97%,AAPL,False,AAPL,128.79,2015-02-25 16:00:00
130.0,2017-01-20 00:00:00,call,AAPL170120C00130000,19.75,19.5,19.85,-0.6,-2.78%,407,10984,28.91%,AAPL,False,AAPL,128.79,2015-02-25 16:00:00
130.0,2017-01-20 00:00:00,put,AAPL170120P00130000,22.19,21.9,22.6,0.5,+2.44%,267,2843,31.07%,AAPL,False,AAPL,128.79,2015-02-25 16:00:00
131.0,2015-02-27 00:00:00,call,AAPL150227C00131000,0.32,0.31,0.32,-0.38,-20.21%,73954,15290,23.49%,AAPL,False,AAPL,128.79,2015-02-25 16:00:00
131.0,2015-02-27 00:00:00,put,AAPL150227P00131000,2.56,2.52,2.56,0.17,+25.76%,23527,13235,22.56%,AAPL,False,AAPL,128.79,2015-02-25 16:00:00
131.0,2015-03-06 00:00:00,call,AAPL150306C00131000,1.18,1.16,1.2,-0.32,-11.81%,23020,7876,25.03%,AAPL,False,AAPL,128.79,2015-02-25 16:00:00
131.0,2015-03-06 00:00:00,put,AAPL150306P00131000,3.4,3.35,3.45,0.21,+13.91%,4127,2029,24.78%,AAPL,False,AAPL,128.79,2015-02-25 16:00:00
131.0,2015-03-13 00:00:00,call,AAPL150313C00131000,1.82,1.82,1.86,-0.45,-13.85%,2169,1345,25.51%,AAPL,False,AAPL,128.79,2015-02-25 16:00:00
131.0,2015-03-13 00:00:00,put,AAPL150313P00131000,4.27,3.95,4.1,0.22,+10.28%,512,616,25.24%,AAPL,False,AAPL,128.79,2015-02-25 16:00:00
131.0,2015-03-27 00:00:00,call,AAPL150327C00131000,2.74,2.74,2.79,-0.4,-9.41%,523,1241,25.29%,AAPL,False,AAPL,128.79,2015-02-25 16:00:00
131.0,2015-03-27 00:00:00,put,AAPL150327P00131000,5.0,4.95,5.05,0.3,+10.00%,273,295,25.23%,AAPL,False,AAPL,128.79,2015-02-25 16:00:00
131.0,2015-04-02 00:00:00,call,AAPL150402C00131000,3.25,3.05,3.15,-0.75,-16.13%,232,578,25.39%,AAPL,False,AAPL,128.79,2015-02-25 16:00:00
131.0,2015-04-02 00:00:00,put,AAPL150402P00131000,5.36,5.2,5.35,0.8,+25.00%,89,442,24.96%,AAPL,False,AAPL,128.79,2015-02-25 16:00:00
131.43,2015-04-17 00:00:00,call,AAPL150417C00131430,3.75,3.75,3.8,-0.35,-6.67%,1685,5687,25.71%,AAPL,False,AAPL,128.79,2015-02-25 16:00:00
131.43,2015-04-17 00:00:00,put,AAPL150417P00131430,6.35,6.3,6.35,0.4,+8.79%,1122,3214,24.94%,AAPL,False,AAPL,128.79,2015-02-25 16:00:00
131.43,2016-01-15 00:00:00,call,AAPL160115C00131430,11.7,11.65,11.9,-0.65,-4.69%,112,3957,27.03%,AAPL,False,AAPL,128.79,2015-02-25 16:00:00
131.43,2016-01-15 00:00:00,put,AAPL160115P00131430,15.7,15.3,15.55,0.0,0.00%,99,900,29.02%,AAPL,False,AAPL,128.79,2015-02-25 16:00:00
132.0,2015-02-27 00:00:00,call,AAPL150227C00132000,0.17,0.16,0.17,-0.29,-23.58%,56920,19592,23.83%,AAPL,False,AAPL,128.79,2015-02-25 16:00:00
132.0,2015-02-27 00:00:00,put,AAPL150227P00132000,3.4,3.4,3.45,0.22,+20.75%,13268,12031,24.22%,AAPL,False,AAPL,128.79,2015-02-25 16:00:00
132.0,2015-03-06 00:00:00,call,AAPL150306C00132000,0.87,0.87,0.9,-0.3,-13.89%,14079,4914,25.00%,AAPL,False,AAPL,128.79,2015-02-25 16:00:00
132.0,2015-03-06 00:00:00,put,AAPL150306P00132000,4.16,4.1,4.2,0.26,+13.27%,2848,2087,25.42%,AAPL,False,AAPL,128.79,2015-02-25 16:00:00
132.0,2015-03-13 00:00:00,call,AAPL150313C00132000,1.46,1.45,1.46,-0.36,-12.59%,2565,2236,24.92%,AAPL,False,AAPL,128.79,2015-02-25 16:00:00
132.0,2015-03-13 00:00:00,put,AAPL150313P00132000,4.6,4.65,4.75,0.61,+23.55%,245,720,25.12%,AAPL,False,AAPL,128.79,2015-02-25 16:00:00
132.0,2015-03-27 00:00:00,call,AAPL150327C00132000,2.35,2.36,2.41,-0.7,-18.18%,524,2021,25.24%,AAPL,False,AAPL,128.79,2015-02-25 16:00:00
132.0,2015-03-27 00:00:00,put,AAPL150327P00132000,5.8,5.5,5.65,0.66,+18.13%,144,345,25.04%,AAPL,False,AAPL,128.79,2015-02-25 16:00:00
132.0,2015-04-02 00:00:00,call,AAPL150402C00132000,2.74,2.72,2.75,-0.45,-10.23%,203,2469,25.27%,AAPL,False,AAPL,128.79,2015-02-25 16:00:00
132.0,2015-04-02 00:00:00,put,AAPL150402P00132000,6.05,5.85,5.95,0.0,0.00%,148,853,24.83%,AAPL,False,AAPL,128.79,2015-02-25 16:00:00
132.86,2015-04-17 00:00:00,call,AAPL150417C00132860,3.19,3.15,3.2,-0.35,-7.45%,1312,7888,25.37%,AAPL,False,AAPL,128.79,2015-02-25 16:00:00
132.86,2015-04-17 00:00:00,put,AAPL150417P00132860,7.24,7.2,7.3,0.2,+3.85%,627,1897,25.22%,AAPL,False,AAPL,128.79,2015-02-25 16:00:00
132.86,2016-01-15 00:00:00,call,AAPL160115C00132860,11.05,11.05,11.3,-0.54,-4.16%,146,5835,27.00%,AAPL,False,AAPL,128.79,2015-02-25 16:00:00
132.86,2016-01-15 00:00:00,put,AAPL160115P00132860,16.5,16.1,16.35,0.0,0.00%,47,938,28.93%,AAPL,False,AAPL,128.79,2015-02-25 16:00:00
133.0,2015-02-27 00:00:00,call,AAPL150227C00133000,0.09,0.08,0.09,-0.24,-31.17%,37336,21947,24.41%,AAPL,False,AAPL,128.79,2015-02-25 16:00:00
133.0,2015-02-27 00:00:00,put,AAPL150227P00133000,4.35,4.25,4.35,0.32,+20.38%,5832,7263,23.83%,AAPL,False,AAPL,128.79,2015-02-25 16:00:00
133.0,2015-03-06 00:00:00,call,AAPL150306C00133000,0.65,0.65,0.66,-0.26,-15.57%,15883,5030,24.93%,AAPL,False,AAPL,128.79,2015-02-25 16:00:00
133.0,2015-03-06 00:00:00,put,AAPL150306P00133000,5.0,4.8,4.95,0.4,+16.06%,998,1424,25.24%,AAPL,False,AAPL,128.79,2015-02-25 16:00:00
133.0,2015-03-13 00:00:00,call,AAPL150313C00133000,1.18,1.18,1.2,-0.25,-10.78%,1286,1677,25.20%,AAPL,False,AAPL,128.79,2015-02-25 16:00:00
133.0,2015-03-13 00:00:00,put,AAPL150313P00133000,4.8,5.3,5.4,0.67,+21.47%,135,948,24.46%,AAPL,False,AAPL,128.79,2015-02-25 16:00:00
133.0,2015-03-27 00:00:00,call,AAPL150327C00133000,2.07,2.05,2.08,-0.19,-5.85%,356,5041,25.27%,AAPL,False,AAPL,128.79,2015-02-25 16:00:00
133.0,2015-03-27 00:00:00,put,AAPL150327P00133000,5.95,6.2,6.3,0.98,+25.93%,190,195,24.92%,AAPL,False,AAPL,128.79,2015-02-25 16:00:00
133.0,2015-04-02 00:00:00,call,AAPL150402C00133000,2.51,2.34,2.38,-0.2,-5.41%,279,953,25.10%,AAPL,False,AAPL,128.79,2015-02-25 16:00:00
133.0,2015-04-02 00:00:00,put,AAPL150402P00133000,6.3,6.5,6.65,0.0,0.00%,279,385,25.11%,AAPL,False,AAPL,128.79,2015-02-25 16:00:00
134.0,2015-02-27 00:00:00,call,AAPL150227C00134000,0.05,0.04,0.05,-0.14,-30.43%,47272,20068,25.39%,AAPL,False,AAPL,128.79,2015-02-25 16:00:00
134.0,2015-02-27 00:00:00,put,AAPL150227P00134000,5.44,5.2,5.3,0.45,+19.57%,1030,2220,23.24%,AAPL,False,AAPL,128.79,2015-02-25 16:00:00
134.0,2015-03-06 00:00:00,call,AAPL150306C00134000,0.48,0.46,0.48,-0.25,-20.33%,4888,4134,25.00%,AAPL,False,AAPL,128.79,2015-02-25 16:00:00
134.0,2015-03-06 00:00:00,put,AAPL150306P00134000,5.8,5.75,5.85,0.4,+12.50%,348,838,26.81%,AAPL,False,AAPL,128.79,2015-02-25 16:00:00
134.0,2015-03-13 00:00:00,call,AAPL150313C00134000,0.94,0.93,0.95,-0.26,-13.33%,1517,1017,25.12%,AAPL,False,AAPL,128.79,2015-02-25 16:00:00
134.0,2015-03-13 00:00:00,put,AAPL150313P00134000,5.55,6.1,6.2,1.02,+28.49%,85,39,24.90%,AAPL,False,AAPL,128.79,2015-02-25 16:00:00
134.0,2015-03-27 00:00:00,call,AAPL150327C00134000,1.78,1.76,1.78,-0.76,-24.13%,211,1611,25.24%,AAPL,False,AAPL,128.79,2015-02-25 16:00:00
134.0,2015-03-27 00:00:00,put,AAPL150327P00134000,6.95,6.9,7.05,0.0,0.00%,23,164,25.26%,AAPL,False,AAPL,128.79,2015-02-25 16:00:00
134.0,2015-04-02 00:00:00,call,AAPL150402C00134000,2.08,2.03,2.09,-0.15,-4.76%,230,783,25.24%,AAPL,False,AAPL,128.79,2015-02-25 16:00:00
134.0,2015-04-02 00:00:00,put,AAPL150402P00134000,6.7,7.15,7.3,0.0,0.00%,48,28,24.84%,AAPL,False,AAPL,128.79,2015-02-25 16:00:00
134.29,2015-04-17 00:00:00,call,AAPL150417C00134290,2.69,2.7,2.71,-0.6,-15.00%,1064,2241,25.29%,AAPL,False,AAPL,128.79,2015-02-25 16:00:00
134.29,2015-04-17 00:00:00,put,AAPL150417P00134290,8.14,8.1,8.2,0.7,+11.57%,201,1334,24.92%,AAPL,False,AAPL,128.79,2015-02-25 16:00:00
134.29,2016-01-15 00:00:00,call,AAPL160115C00134290,10.45,10.5,10.7,0.0,0.00%,178,4433,26.92%,AAPL,False,AAPL,128.79,2015-02-25 16:00:00
134.29,2016-01-15 00:00:00,put,AAPL160115P00134290,17.4,17.0,17.2,0.0,0.00%,78,1064,28.89%,AAPL,False,AAPL,128.79,2015-02-25 16:00:00
135.0,2015-02-27 00:00:00,call,AAPL150227C00135000,0.03,0.02,0.03,-0.11,-40.74%,24350,21789,26.76%,AAPL,False,AAPL,128.79,2015-02-25 16:00:00
135.0,2015-02-27 00:00:00,put,AAPL150227P00135000,6.25,6.25,6.3,0.45,+14.75%,1793,2189,26.76%,AAPL,False,AAPL,128.79,2015-02-25 16:00:00
135.0,2015-03-06 00:00:00,call,AAPL150306C00135000,0.35,0.34,0.35,-0.17,-17.53%,5481,5796,25.24%,AAPL,False,AAPL,128.79,2015-02-25 16:00:00
135.0,2015-03-06 00:00:00,put,AAPL150306P00135000,6.42,6.5,6.65,1.27,+37.69%,264,612,25.88%,AAPL,False,AAPL,128.79,2015-02-25 16:00:00
135.0,2015-03-13 00:00:00,call,AAPL150313C00135000,0.75,0.74,0.75,-0.37,-23.72%,1514,2206,25.15%,AAPL,False,AAPL,128.79,2015-02-25 16:00:00
135.0,2015-03-13 00:00:00,put,AAPL150313P00135000,7.15,6.9,7.05,0.0,0.00%,13,172,25.54%,AAPL,False,AAPL,128.79,2015-02-25 16:00:00
135.0,2015-03-20 00:00:00,call,AAPL150320C00135000,1.15,1.13,1.15,-0.27,-13.04%,17025,31614,25.24%,AAPL,False,AAPL,128.79,2015-02-25 16:00:00
135.0,2015-03-20 00:00:00,put,AAPL150320P00135000,7.4,7.3,7.4,0.31,+6.38%,941,3890,25.07%,AAPL,False,AAPL,128.79,2015-02-25 16:00:00
135.0,2015-03-27 00:00:00,call,AAPL150327C00135000,1.51,1.48,1.51,-0.3,-12.00%,3173,2480,25.20%,AAPL,False,AAPL,128.79,2015-02-25 16:00:00
135.0,2015-03-27 00:00:00,put,AAPL150327P00135000,7.6,7.6,7.75,0.0,0.00%,77,135,24.96%,AAPL,False,AAPL,128.79,2015-02-25 16:00:00
135.0,2015-04-02 00:00:00,call,AAPL150402C00135000,1.77,1.77,1.82,-0.55,-19.57%,1318,2234,25.31%,AAPL,False,AAPL,128.79,2015-02-25 16:00:00
135.0,2015-04-02 00:00:00,put,AAPL150402P00135000,7.4,7.9,8.05,0.97,+17.86%,34,49,25.04%,AAPL,False,AAPL,128.79,2015-02-25 16:00:00
135.0,2015-04-17 00:00:00,call,AAPL150417C00135000,2.51,2.49,2.53,-0.25,-6.76%,16094,34826,25.49%,AAPL,False,AAPL,128.79,2015-02-25 16:00:00
135.0,2015-04-17 00:00:00,put,AAPL150417P00135000,8.7,8.65,8.75,0.35,+5.43%,1129,4071,25.22%,AAPL,False,AAPL,128.79,2015-02-25 16:00:00
135.0,2015-05-15 00:00:00,call,AAPL150515C00135000,4.2,4.15,4.2,-0.4,-7.27%,7403,28577,27.98%,AAPL,False,AAPL,128.79,2015-02-25 16:00:00
135.0,2015-05-15 00:00:00,put,AAPL150515P00135000,10.75,10.75,10.85,0.0,0.00%,775,1928,29.64%,AAPL,False,AAPL,128.79,2015-02-25 16:00:00
135.0,2015-07-17 00:00:00,call,AAPL150717C00135000,5.86,5.8,5.9,-0.05,-0.69%,2413,24329,26.38%,AAPL,False,AAPL,128.79,2015-02-25 16:00:00
135.0,2015-07-17 00:00:00,put,AAPL150717P00135000,12.55,12.3,12.55,0.71,+6.90%,164,1383,27.60%,AAPL,False,AAPL,128.79,2015-02-25 16:00:00
135.0,2015-10-16 00:00:00,call,AAPL151016C00135000,8.25,8.2,8.3,0.05,+0.52%,2717,11725,26.53%,AAPL,False,AAPL,128.79,2015-02-25 16:00:00
135.0,2015-10-16 00:00:00,put,AAPL151016P00135000,14.9,15.0,15.2,0.76,+5.95%,343,876,28.10%,AAPL,False,AAPL,128.79,2015-02-25 16:00:00
135.0,2016-01-15 00:00:00,call,AAPL160115C00135000,10.32,10.25,10.4,-0.56,-4.72%,2847,6615,26.86%,AAPL,False,AAPL,128.79,2015-02-25 16:00:00
135.0,2016-01-15 00:00:00,put,AAPL160115P00135000,17.6,17.4,17.65,0.0,0.00%,1189,519,28.91%,AAPL,False,AAPL,128.79,2015-02-25 16:00:00
135.0,2017-01-20 00:00:00,call,AAPL170120C00135000,18.1,17.45,18.1,-0.73,-3.74%,520,5133,29.22%,AAPL,False,AAPL,128.79,2015-02-25 16:00:00
135.0,2017-01-20 00:00:00,put,AAPL170120P00135000,25.0,24.7,25.25,0.0,0.00%,67,1551,30.50%,AAPL,False,AAPL,128.79,2015-02-25 16:00:00
135.71,2015-04-17 00:00:00,call,AAPL150417C00135710,2.31,2.29,2.31,-0.35,-10.14%,1182,1923,25.38%,AAPL,False,AAPL,128.79,2015-02-25 16:00:00
135.71,2015-04-17 00:00:00,put,AAPL150417P00135710,9.15,9.1,9.2,0.65,+9.35%,95,1052,24.87%,AAPL,False,AAPL,128.79,2015-02-25 16:00:00
135.71,2016-01-15 00:00:00,call,AAPL160115C00135710,10.1,10.05,10.2,-0.15,-1.27%,161,3618,27.00%,AAPL,False,AAPL,128.79,2015-02-25 16:00:00
135.71,2016-01-15 00:00:00,put,AAPL160115P00135710,18.3,17.85,18.05,0.0,0.00%,17,1148,28.82%,AAPL,False,AAPL,128.79,2015-02-25 16:00:00
